Track,Year,Percentuale_acceleratore_premuto,Numero_cambi_marcia,Numero_frenate,Percentuale_freno,Percentuale_acc_parzializzato
Bahrain Grand Prix,2023,0.5048143053645117,7.656414905894248,1.4939346157842435,0.17744154057771663,0.14718019257221457
Bahrain Grand Prix,2023,0.5014005602240896,8.013487521523036,1.490881399353123,0.19327731092436976,0.1400560224089636
Bahrain Grand Prix,2023,0.5013513513513513,8.19593533956604,1.49017006173928,0.1945945945945946,0.13783783783783785
Bahrain Grand Prix,2023,0.4877384196185286,8.391110171077505,1.4917529193026675,0.18528610354223432,0.14032697547683923
Bahrain Grand Prix,2023,0.40945945945945944,8.226282265468875,1.4956876846307043,0.22297297297297297,0.20270270270270271
Bahrain Grand Prix,2023,0.4336158192090395,7.8475679563072545,1.4947748488204293,0.25,0.18220338983050846
Bahrain Grand Prix,2023,0.43478260869565216,8.07249988041971,1.501860442868783,0.22146739130434784,0.19157608695652173
Bahrain Grand Prix,2023,0.40756302521008403,7.675617755846239,1.4976815133358516,0.21008403361344538,0.20728291316526612
Bahrain Grand Prix,2023,0.4194407456724368,8.010668927122603,1.4903570096972287,0.24234354194407456,0.2010652463382157
Bahrain Grand Prix,2023,0.5829903978052127,8.354793704595474,1.485296658594751,0.18518518518518517,0.11659807956104253
Bahrain Grand Prix,2023,0.5428176795580111,8.362421535602294,1.4866527174404078,0.2058011049723757,0.1643646408839779
Bahrain Grand Prix,2023,0.519674355495251,8.544766326902518,1.4860463177221772,0.2021709633649932,0.1628222523744912
Bahrain Grand Prix,2023,0.49442896935933145,8.382673796353416,1.4902531193517183,0.18384401114206128,0.16991643454038996
Bahrain Grand Prix,2023,0.5260347129506008,7.813295015224341,1.488246669566541,0.19359145527369825,0.157543391188251
Bahrain Grand Prix,2023,0.46206896551724136,7.803386199089016,1.4863592760169553,0.2096551724137931,0.18068965517241378
Bahrain Grand Prix,2023,0.4924346629986245,8.005851355543772,1.4894607173104693,0.2077028885832187,0.16368638239339753
Bahrain Grand Prix,2023,0.5062240663900415,6.894234982413523,1.4906454016029238,0.1950207468879668,0.16459197786998617
Bahrain Grand Prix,2023,0.5067934782608695,7.788127606563901,1.483452877440743,0.21875,0.15353260869565216
Bahrain Grand Prix,2023,0.49794801641586867,7.625529050957148,1.4879081075038338,0.20109439124487005,0.17510259917920656
Bahrain Grand Prix,2023,0.5345303867403315,8.75997542413776,1.4910596466617465,0.22790055248618785,0.15469613259668508
Bahrain Grand Prix,2023,0.527891156462585,9.127468447766299,1.676473796528504,0.24353741496598638,0.145578231292517
Bahrain Grand Prix,2023,0.4868965517241379,8.563288311682857,1.6754259740249071,0.22620689655172413,0.1489655172413793
Bahrain Grand Prix,2023,0.4898785425101215,8.374066687236187,1.4887229666197666,0.2253711201079622,0.14709851551956815
Bahrain Grand Prix,2023,0.49594594594594593,9.107682395364945,1.4869685543452973,0.2418918918918919,0.1554054054054054
Bahrain Grand Prix,2023,0.5436893203883495,9.871784477106871,1.6763407602634308,0.20665742024965325,0.13453536754507628
Bahrain Grand Prix,2023,0.5356643356643357,9.687805053604594,1.6767354900469489,0.2111888111888112,0.13706293706293707
Bahrain Grand Prix,2023,0.5484764542936288,10.269935546285263,1.6805349075739522,0.22160664819944598,0.12465373961218837
